INSTITUTE NAME,EIIN,INSTITUTE_TYPE,DIVISION_ID,DIVISION,DISTRICT_ID,DISTRICT,THANA_ID,THANA,UNION_ID,UNION_NAME,MAUZA_ID,MAUZA_NAME,AREA_STATUS,GEOGRPYCAL_STATUS,ADDRESS,POST,MANAGEMENT_TYPE,MOBILE,STUDENT_TYPE,EDUCATION_LEVEL,AFFILIATION,MPO_STATUS
HOSNABAD JUNIOR GIRLS SCHOOL,100686,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294426,HOSNABAD, RURAL,PLAIN LAND,HOSNABAD,NIZAM UDDIN  COLLAGE,NON-GOVERNMENT,1821357657,GIRLS,Junior Secondary,RECOGNIZE,NO
ILLAH DAKHIL MADRASA,100701,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063255,KHANJAPUR,10063255181,BRAHMANGAON, RURAL,PLAIN LAND,ILLAH,BARTHI,NON-GOVERNMENT,1717874520,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
KALNA GOVT. PRIMARY SCHOOL,137482,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063271,NALCHIRA,10063271480,KALNA, RURAL,PLAIN LAND,KALNA,HAZIPARA,GOVERNMENT PRIMARY,1716610482,CO-EDUCATION JOINT,Junior Secondary,PERMITTED,NO
KANDO PASHA SECONDARY GIRL'S SCHOOL,100664,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063271,NALCHIRA,10063271495,KANDA PASHA, RURAL,PLAIN LAND,KANDOPASHA,KANDAPASHA,NON-GOVERNMENT,1716972989,GIRLS,Secondary ,RECOGNIZE,YES
KASEMABAD SIDDIKIA KAMIL MADRASHA,100687,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063209,WARD NO-09,10063209421,HARISANA (KASEMABAD),UPZILA SADAR MUNICIPALITY,PLAIN LAND,KASHEMABAD,KASEMABAD,NON-GOVERNMENT,1716682233,CO-EDUCATION JOINT,Kamil,RECOGNIZE,YES
KHANJAPUR PANGASIA HIGH SCHOOL,100675,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063255,KHANJAPUR,10063255524,KHANJAPUR, RURAL,PLAIN LAND,KHANJAPUR,KHANZAPUR,NON-GOVERNMENT,1721784240,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KUTUBPUR SESDP MODEL HIGH SCHOOL,136799,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063271,NALCHIRA,10063271544,KUTUBPUR, RURAL,PLAIN LAND,KUTUBPUR,KANDOPASHA,NON-GOVERNMENT,1739079819,CO-EDUCATION JOINT,Secondary ,PERMITTED,NO
MADDHA GANGAL PATTI PEER BADSHA MIA (R.)DAKHIL MADRASAH,100694,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063263,MAHILARA,10063263446,JANGAL PATTI, RURAL,PLAIN LAND,GANGAL PATTI,BILLABGRAM,NON-GOVERNMENT,1720547901,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
MAGURA MADARIPUR NESARIA DAKHIL MADRASA,100693,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063255,KHANJAPUR,10063255573,MAGURA MADARIPUR, RURAL,PLAIN LAND,MAGURA MADARIPUR,BAKAI,NON-GOVERNMENT,1726271461,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
MAHILARA A.N. HIGH SCHOOL,100671,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063263,MAHILARA,10063263578,MAHILARA, RURAL,PLAIN LAND,MAHILARA,MAHILARA,NON-GOVERNMENT,1730947134,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MAHILARA DEGREE COLLEGE,100706,College,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063263,MAHILARA,10063263578,MAHILARA, RURAL,PLAIN LAND,MAHILARA,MAHILARA,NON-GOVERNMENT,1712259954,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
MEDAKUL B.M.S  INSTITUTION,100674,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063255,KHANJAPUR,10063255593,MEDAKUL, RURAL,PLAIN LAND,MEDAKUL,MEDAKUL,NON-GOVERNMENT,1715670725,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MIAR CHAR DAKHIL MADRASAH,100688,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294539,KURIR CHAR MIAR CHAR, RURAL,PLAIN LAND,MIAR CHAR,HOSNABAD,NON-GOVERNMENT,1718959584,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
MIAR CHAR SECONDARY SCHOOL,100679,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294539,KURIR CHAR MIAR CHAR, RURAL,PLAIN LAND,MIAR CHAR,HOSNABAD,NON-GOVERNMENT,1714696781,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MOLLAH MUJIBUR RAHMAN DAKHIL MADRASA,100696,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294426,HOSNABAD, RURAL,PLAIN LAND,HOSNABAD,HOSNABAD,NON-GOVERNMENT,1720462646,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
NALCHIRA SECONDARY SCHOOL,100662,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063271,NALCHIRA,10063271495,KANDA PASHA, RURAL,PLAIN LAND,KANDOPASHA,BASUDEBPARA,NON-GOVERNMENT,1724238516,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
NATHOI  REZIA SECONDARY  SCHOOL,100681,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063238,CHANDSHI,10063238642,NATHAI, RURAL,PLAIN LAND,NATHOI,NATHOI,NON-GOVERNMENT,1717116231,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
NIZAMUDDIN DEGREE COLLEGE,100704,College,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294426,HOSNABAD, RURAL,PLAIN LAND,HOSNABAD,NIZAMUDDIN COLLEGE,NON-GOVERNMENT,1716879033,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
PALORDI  SCHOOL AND COLLEGE,100665,School and College,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063207,WARD NO-07,10063207274,DAKSHIN BIJOYPUR,UPZILA SADAR MUNICIPALITY,PLAIN LAND,"5,785,578,757,885,780",GOURNADI,NON-GOVERNMENT,1710884213,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,YES
PINGLAKATI JUNIOR GIRLS SCHOOL,100684,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063271,NALCHIRA,10063271740,PINGALAKATI, RURAL,PLAIN LAND,PINGLAKATI,PINGLAKATI,NON-GOVERNMENT,1738921183,GIRLS,Junior Secondary,RECOGNIZE,YES
PINGLAKATI SECONDARY SCHOOL,100663,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063271,NALCHIRA,10063271372,GARANGAL BORADI, RURAL,PLAIN LAND,GARANGAL BORADI,PINGLAKATI,NON-GOVERNMENT,1712164644,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
POSCHIM KHANJAPUR GOVT. PRIMARY SCHOOL,137896,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063255,KHANJAPUR,10063255524,KHANJAPUR, RURAL,RIVER SIDE/CHAR,KHANJAPUR,KHANJAPUR,GOVERNMENT PRIMARY,1721189291,CO-EDUCATION JOINT,Junior Secondary,,NOT APPLICABLE
PURBA HOSNABAD S.K.M SECONDARY SCHOOL,100676,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294426,HOSNABAD, RURAL,PLAIN LAND,PURBA HOSNABAD,HOSNABAD,NON-GOVERNMENT,1778907755,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
SARIKAL SECONDARY SCHOOL,100673,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294857,SARIKAL, RURAL,PLAIN LAND,SARIKAL,SARIKAL,NON-GOVERNMENT,1733276024,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
TALIMUL QURAN ISLAMIA DAKHIL MADRASAH,100700,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063294,SARIKAL,10063294681,PASCHIM CHAR SARIKAL, RURAL,PLAIN LAND,SARIKAL,SARIKAL,NON-GOVERNMENT,1731179866,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
TARKI BANDAR SECONDARY GIRLS SCHOOL,100678,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063201,WARD NO-01,10063201887,SUNDARDI,OTHER MUNICIPALITY AREA,PLAIN LAND,TARKI BANDAR,TARKI BANDAR,NON-GOVERNMENT,1718164699,GIRLS,Secondary ,RECOGNIZE,YES
TARKI BONDAR VICTORY SECONDARY SCHOOL,100669,School,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063201,WARD NO-01,10063201887,SUNDARDI,UPZILA SADAR MUNICIPALITY,PLAIN LAND,TARKI BONDAR ROAD896,TORKEY BANDAR,NON-GOVERNMENT,1925282227,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
WEST LAXMONKATHI DARUS SUNNAH DAKHIL MADRASA,100691,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063231,BATAJORE,10063231558,LAKSHMANKATI, RURAL,PLAIN LAND,LAXMONKATHI,BATJHOR,NON-GOVERNMENT,1714739694,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
WEST SHAWRA ALIM MADRASHA,100692,Madrasha,10,BARISAL,1006,BARISAL,100632,GAURNADI,10063238,CHANDSHI,10063238710,PASCHIM SAORA, RURAL,PLAIN LAND,WEST SHAWRA,SHAWRA,NON-GOVERNMENT,1736928327,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
ABDUL JABBAR MEHMAN COLLEGE,136325,College,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667860,PURBAKANDI, RURAL,PLAIN LAND,PURBAKANDI,HRINATHPUR,NON-GOVERNMENT,1714807160,CO-EDUCATION JOINT,Higher Secondary ,PERMITTED,NO
ABDUL SATTAR TALUKDAR MEMORIAL JUNIOR SECONDARY SCHOOL,130566,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063681,HIZLA GAURABDI,10063681275,CHAR KUSARIA, RURAL,RIVER SIDE/CHAR,CHAR KUSARIA,KAHAKLIR HAT,NON-GOVERNMENT,1732798062,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
AFSER UDDIN FAZIL MADRASHA,100733,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613954,SREEPUR, RURAL,PLAIN LAND,SREEPUR,OSMAN MONJIL,NON-GOVERNMENT,1714239404,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
ALHAZ MAOLANA MUSTA FIZUR RAHMAN HIGH SCHOOL,100723,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063694,MEMANIA,10063694484,INDURIAR MUKHER CHAR, RURAL,RIVER SIDE/CHAR,INDURIA,MEMANIA,NON-GOVERNMENT,1714668531,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
ALIGONJ SENIOR ALIM MADRASHA,100729,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063627,DHULKHOLA,10063627779,PALPARA, RURAL,RIVER SIDE/CHAR,PALPARA,HIJLA,NON-GOVERNMENT,1710621135,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
B.C.D HIGH SCHOOL,100710,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613578,KHUNA GOBINDAPUR,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,KHUNNA GOBINDAPUR,BARA JALIA,NON-GOVERNMENT,1735207203,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
BADARTUNI SECONDARY SCHOOL,100714,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667988,TUMCHAR, RURAL,RIVER SIDE/CHAR,TUMCHAR,BADARTUNI,NON-GOVERNMENT,1717915615,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
BAHER CHAR LAXMIPUR  HIGH SCHOOL,100721,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613100,BAHER CHAR, RURAL,PLAIN LAND,BAHER CHAR,KAHALIR HAT,NON-GOVERNMENT,1719846075,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
BAHERCHAR ISLAMIA FAZIL MADRASHA,100726,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613100,BAHER CHAR, RURAL,PLAIN LAND,BAHERCHAR ,MOLLAR HAT,NON-GOVERNMENT,1711223392,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
CHOYGAW BAHUMUKHI DAKHIL MADRSA,100735,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667073,BADARTUNI, RURAL,RIVER SIDE/CHAR,CHOGAW,BODARTUNI,NON-GOVERNMENT,1734604522,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
DR. KHADEM HOSSAIN HIGH SCHOOL,100720,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654443,GUABARIA, RURAL,PLAIN LAND,GUABARIA,GUABARIA,NON-GOVERNMENT,1710704736,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
FOEZ SMRITY SECONDARY SCHOOL,100719,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667080,BADARPUR, RURAL,PLAIN LAND,BADAR PUR,BADAR TUNI,NON-GOVERNMENT,1721871608,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
GANGAPUR GOVT. PRIMARY SCHOOL,137901,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667248,CHAR CHHAYGAON, RURAL,RIVER SIDE/CHAR,CHAR CHHAYGAON,BADARTUNI,GOVERNMENT PRIMARY,1719935693,CO-EDUCATION JOINT,Junior Secondary,,NO
HARINATHPUR GIRLS SECONDARY SCHOOL,100716,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667463,HARINATHPUR, RURAL,PLAIN LAND,HARINATHPUR,HARINATHPUR,NON-GOVERNMENT,1735673073,GIRLS,Secondary ,RECOGNIZE,YES
HIZLA B.L. PILOT GIRLS HIGH SCHOOL,100708,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613578,KHUNA GOBINDAPUR,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,KHUNA GOBINDAPUR,BARAJALIA,NON-GOVERNMENT,17186612611,GIRLS,Secondary ,RECOGNIZE,YES
HIZLA DEGREE COLLEGE,100736,College,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613121,BARA JALIA,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,BAR JALIA,BAR  JALIA,NON-GOVERNMENT,1715422898,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
HIZLA P.N. SECONDARY SCHOOL,100711,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063627,DHULKHOLA,10063627779,PALPARA, RURAL,PLAIN LAND,PALPARA,HIZLA,NON-GOVERNMENT,1715847887,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
JANATA HIGH SCHOOL,100717,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654423,GHOSHAIR CHAR, RURAL,PLAIN LAND,GHOSHAIR CHAR,NORSHINGH,NON-GOVERNMENT,1712310536,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
KAURIA HIGH SCHOOL AND COLLEGE,100712,School and College,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654685,MASKATA, RURAL,PLAIN LAND,MASKATA,KAWRIA  BANDAR,NON-GOVERNMENT,1752381878,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,YES
KAWRIA KARAMATIA RABEA DAKHIL MADRASAH,100730,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654544,KAURIA, RURAL,PLAIN LAND,KORALIA,KAWRIA BANDAR,NON-GOVERNMENT,1731106293,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
MAMANIA SECONDARY SCHOOL SESIP,130563,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063694,MEMANIA,10063694127,BARA LAKSHMIPUR, RURAL,RIVER SIDE/CHAR,BARA LAKSHMIPUR,MEMANIA,NON-GOVERNMENT,1718175443,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MAUL TALA HIGH SCOOL,100713,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654705,MAULTALA, RURAL,PLAIN LAND,MAUL TALA,KAWRIA BANDAR,NON-GOVERNMENT,1849100240,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MEMANIA SECONDARY SCHOOL,100709,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667860,PURBAKANDI, RURAL,RIVER SIDE/CHAR,PURBAKANDI,HORINATH PUR,NON-GOVERNMENT,1714654646,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
MOHIS KHOLA ALIM MADRASHA,100728,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063667,HARINATHPUR,10063667463,HARINATHPUR, RURAL,PLAIN LAND,EST KANDI,HARINATHPUR,NON-GOVERNMENT,1718850157,CO-EDUCATION JOINT,Alim,RECOGNIZE,YES
MOUL TALA FAZIL MADRASA,100727,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654705,MAULTALA, RURAL,PLAIN LAND,MOULTALA,KAWRIA BANDAR,NON-GOVERNMENT,1716592090,CO-EDUCATION JOINT,Fazil,RECOGNIZE,YES
N. PATTANI DANGA MOHILA DAKHIL MADRASHA,100732,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654826,PATTANI BHANGAR CHAR, RURAL,RIVER SIDE/CHAR,PATTANI DANGA,PATTANI BHABGA,NON-GOVERNMENT,1715422874,GIRLS,Dakhil,RECOGNIZE,YES
NARASHINGPUR KARAMOTIA DAKHIL MADRASHA,100731,Madrasha,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654752,NARSINHAPUR, RURAL,RIVER SIDE/CHAR,NARASHINGPUR,NAROSHINGPUR,NON-GOVERNMENT,1726024968,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,YES
RAWSHAN MAHMOOD JR. HIGH SCHOOL,100725,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063654,GUABARIA,10063654443,GUABARIA, RURAL,PLAIN LAND,GUABARIA,GUABARIA,OTHERS,1715666845,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
SANGHATI PILOT HIGH SCHOOL,100715,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063613,BARA JALIA,10063613121,BARA JALIA,UPZILA SADAR BUT NOT MUNICIPALITY,PLAIN LAND,BARA JALIA,OSMAN MONJIL,NON-GOVERNMENT,1726271000,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
SHWRA SYEDKHALI GOVT. PRIMARY SCHOOL,137476,School,10,BARISAL,1006,BARISAL,100636,HIZLA,10063681,HIZLA GAURABDI,10063681672,MANDRATAR KUSHRIA, RURAL,RIVER SIDE/CHAR,MANDARTORKUSHARIA,KAHALIRHAT,GOVERNMENT PRIMARY,1714778421,CO-EDUCATION JOINT,Junior Secondary,PERMITTED,NO
50NO. CHARICHA (1) GOVT. PRIMARY SCHOOL,137481,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065143,CHAR KOWA,10065143223,CHAR KOWA NAYANI, RURAL,PLAIN LAND,CHARICHA,KHANPUR,GOVERNMENT PRIMARY,1717654082,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
A R S GIRLS HIGH SCHOOL,100759,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065112,WARD NO-12,10065112121,BIP COLONY (BATALIAN PART),METROPOLITAN,PLAIN LAND,272,BARISAL,NON-GOVERNMENT,1724890947,GIRLS,Secondary ,RECOGNIZE,YES
A. WAHED GIRLS HIGH SCHOOL,100758,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065125,WARD NO-25,10065125026,A.WHEAD GARLS HIGH SCHOOL,METROPOLITAN,PLAIN LAND,RUPTOLI ,HOUSING,NON-GOVERNMENT,1768955398,GIRLS,Secondary ,RECOGNIZE,YES
A.KARIM IDEAL COLLEGE,100871,College,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065106,WARD NO-06,10065106343,HATKHOLA ((6 WRD PRT),METROPOLITAN,PLAIN LAND,"CHARBADNA-721,",BARISAL,NON-GOVERNMENT,1711319149,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,YES
ABDUL AZIZ KHAN JUNIOR HIGH SCHOOL,100821,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065126,WARD NO-26,10065126337,HARINA PHULIA,UPZILA SADAR MUNICIPALITY,PLAIN LAND,PURBA HORINAFULY,JAGUA HAT,NON-GOVERNMENT,1718383880,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
ABDUR RASID KHAN HIGH SCHOOL,100774,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065143,CHAR KOWA,10065143331,DAKSHIN CHAR AICHA, RURAL,PLAIN LAND,CHARAICHA,KHANPUR,NON-GOVERNMENT,1715952011,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
ABDUR ROB SERNIABAT COLLEGE,100869,College,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065103,WARD NO-03,10065103771,PURANA PARA CITY WARD,METROPOLITAN,PLAIN LAND,PURAN PARA 933,BARISAL,NON-GOVERNMENT,1716361084,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,YES
ADVENTIST INTERNATIONAL MISSION SCHOOL,136400,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065115,WARD NO-15,10065115637,NABOGRAM DAKSHIN,METROPOLITAN,PLAIN LAND,1264,,NON-GOVERNMENT,1715605650,CO-EDUCATION JOINT,Junior Secondary,RECOGNIZE,NO
AL EKHWAN DAKHIL MADRASHA,100832,Madrasha,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065127,WARD NO-27,10065127177,DEPHULIA,METROPOLITAN,PLAIN LAND,AL EKHWAN  DAKHILMADRASHA ROAD,RUIYA,NON-GOVERNMENT,1942626842,CO-EDUCATION JOINT,Dakhil,RECOGNIZE,NO
"ALEKANDA GOVT. COLLEGE,BARISAL",132618,College,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065116,WARD NO-16,10065116033,ALEKANDA ROAD (PURB SID),METROPOLITAN,PLAIN LAND,UTTAR ALEKANDA,BARISAL,GOVERNMENT,1819673292,CO-EDUCATION JOINT,Higher Secondary ,RECOGNIZE,NOT APPLICABLE
ALEKANDA SECONDARY GIRLS SCHOOL,100801,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065115,WARD NO-15,10065115345,HAZRAT KALU SHAH SARAK UTTAR,METROPOLITAN,PLAIN LAND,HAZRAT KALUSHA SHARAK,BARISAL,NON-GOVERNMENT,01712798l278,GIRLS,Secondary ,RECOGNIZE,YES
ALHAJ DALIL UDDIN GIRLS HIGH SCHOOL,100737,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065105,WARD NO-05,10065105700,PALSHPUR ROAD-7,METROPOLITAN,PLAIN LAND,PALASPUR,BARISAL-8200,NON-GOVERNMENT,1716382972,GIRLS,Secondary ,RECOGNIZE,YES
ALHAZ A. MAZID KHAN SECONDARY SCHOOL,100814,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065133,CHANDRA MOHAN,10065133416,GHAGRA TUMCHAR, RURAL,PLAIN LAND,TUMCHAR,CHANDRA MOHON,NON-GOVERNMENT,1716781528,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
AMRITLAL DEYCOLLEGE,100874,College,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065119,WARD NO-19,10065119434,JHAUTALA ROAD,METROPOLITAN,PLAIN LAND,AMRIT LAL DEY SARAK,BARISAL,NON-GOVERNMENT,1718766477,CO-EDUCATION JOINT,Degree (Pass) ,RECOGNIZE,YES
ANSAR UDDIN MALLICK COLLEGE,135257,College,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065123,WARD NO-23,10065123174,DAKSHIN SAGARDI,METROPOLITAN,PLAIN LAND,TIAKHALI ROAD SAGORDI ,SAGARDI,OTHERS,1535729084,CO-EDUCATION JOINT,Higher Secondary ,PERMITTED,NO
ARMED POLICE BATTALION (APBN) PUBLIC SCHOOL.BARISAL,100823,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065112,WARD NO-12,10065112163,DAKSHIN ALEKANDA 12-NO WARD,METROPOLITAN,PLAIN LAND,"DAKHIN ALAKANDA,30 GODAUN ROAD",SAGARDI,NON-GOVERNMENT,1912716886,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,NO
ASAR COMPUTER TRAINING INSTITUTE,135665,Technical and Vocational,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065120,WARD NO-20,10065120077,BAIDDHPARA COLLEGE ROAD(PART),METROPOLITAN,PLAIN LAND,BODDAPARA,BARISAL,NON-GOVERNMENT,1789805633,CO-EDUCATION JOINT,BASIC TRADE,PERMITTED,
ASMAT ALI KHAN (A.K) INSTITUTION,100743,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065109,WARD NO-09,10065109301,GIRZA MAHALLAH,METROPOLITAN,PLAIN LAND,HEMAYET UDDIN ROAD,BARISAL,NON-GOVERNMENT,1716268074,BOYS,Secondary ,RECOGNIZE,YES
AUNKUR SHISHU NEKATAN AND HIGH SCHOOL,136501,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065129,WARD NO-29,10065129067,BAGHIA,METROPOLITAN,PLAIN LAND,"HAZROT SHA-HA-JALLAL SARAK, NATHULLABAD, BAGHIA",KASHIPUR,NON-GOVERNMENT,1717654310,CO-EDUCATION JOINT,Junior Secondary,PERMITTED,NO
B. K. SECONDARY SCHOOL,100809,School,10,BARISAL,1006,BARISAL,100651,BARISAL SADAR (KOTWALI),10065194,TUNGIBARIA,10065194123,BISARAD, RURAL,PLAIN LAND,BISAROD,SAHEBER HAT,NON-GOVERNMENT,1712404336,CO-EDUCATION JOINT,Secondary ,RECOGNIZE,YES
